,lat,lon,Date_Mid_Greenup_Phase_1,Date_Mid_Senescence_Phase_1,EVI2_Growing_Season_Area_1,EVI2_Onset_Greenness_Maximum_1
96,40.05194444,-0.18972222,91.5,241.0,46.89,0.31775
97,40.05416666,-0.46833333,96.2,278.0,70.372,0.41623
98,40.0619,-2.1297,105.0,310.8333333,43.35333333,0.233516667
99,40.06222222,0.07277777,119.0,199.0,46.16,0.3537
100,40.09944444,-1.25388888,112.8,280.4,68.704,0.41786
101,40.1672,-3.2766,102.75,278.0,41.6775,0.17575
102,40.182778,-8.676667,56.0,186.5,42.015,0.47885
103,40.19542,29.2054,101.5,275.5,54.695,0.1892
104,40.19572,29.04588,100.2,291.2,67.562,0.2774
105,40.22337,28.87154,74.25,206.75,17.5575,0.332925
106,40.2479,-4.2752,48.0,183.0,54.74,0.3527
107,40.288391,15.89143,98.6,263.2,64.184,0.54388
108,40.314068,15.90458,106.0,283.0,86.93,0.5525
109,40.314518,-3.716868,94.375,320.625,56.45625,0.1792875
110,40.31866,36.5521,91.0,263.75,18.69,0.222
111,40.3242,-3.87677,107.5,319.5,53.865,0.25245
112,40.33639,-1.10667,114.625,303.375,39.305,0.1936
113,40.3419,-3.8337,98.125,288.0,40.6425,0.24675
114,40.34694444,-3.705,77.0,300.8,52.198,0.1487
115,40.34795,27.97496,95.5,269.0,53.24,0.1486
116,40.3597,-3.5429,86.0,305.5,62.16,0.275166667
117,40.364036,16.097537,104.0,274.0,87.62333333,0.539966667
118,40.39472222,-3.73194444,91.71428571,287.0,61.81714286,0.333228571
119,40.40972222,-3.68555555,100.375,292.875,82.27875,0.445075
120,40.41666666,-0.24916666,114.7,275.9,26.861,0.37724
121,40.420377,16.548431,84.0,194.0,54.87,0.3817
122,40.42166666,-3.68222222,103.8,272.2,55.632,0.17386
123,40.4306,-3.5424,102.5,298.75,55.54,0.191675
124,40.44,-3.63916666,99.1,291.8,57.473,0.19946
125,40.465,-3.60888888,97.66666667,274.0,59.79333333,0.3186
126,40.47059,15.29873,119.0,325.6666667,58.67333333,0.636766667
127,40.47833333,-3.71138888,94.9,303.1,58.805,0.20155
128,40.479328,-3.377949,86.83333333,293.6666667,43.55333333,0.199266667
129,40.485846,16.496209,97.0,195.0,52.045,0.34605
130,40.50055555,-3.68972222,60.0,256.0,49.98,0.1829
131,40.540351,-3.645253,101.3333333,298.5555556,42.02333333,0.260166667
132,40.54655,34.96729,103.6666667,264.3333333,30.36666667,0.183533333
133,40.56972222,-6.22388888,95.0,186.0,18.66,0.3902
134,40.588931,23.031681,82.2,280.4,31.588,0.2847
135,40.589722,-8.670556,60.0,214.0,54.315,0.4306
136,40.5997,-3.5033,86.66666667,240.0,10.07,0.2268
137,40.59972,33.61694,120.5,283.5,55.6,0.1915
138,40.60504,43.10448,121.0,258.75,21.325,0.2399
139,40.61107,14.97584,95.0,304.5,50.925,0.22975
140,40.617347,40.298057,109.6666667,257.6666667,61.18333333,0.483666667
141,40.620463,16.147441,82.0,271.0,83.42,0.439
142,40.62541,15.811729,111.0,270.0,62.354,0.43416
143,40.62593,20.78018,97.25,230.25,25.695,0.380925
144,40.62984,-3.17159,107.625,305.0,53.14,0.2222875
145,40.6339,-4.01425,124.5,311.5,54.17,0.238
146,40.63722222,-0.09111111,72.0,206.0,20.93,0.3527
147,40.641111,-8.100556,96.0,256.4444444,60.45555556,0.479411111
148,40.64300475,0.288445976,108.0,239.0,49.48,0.3401
149,40.65333,29.26,111.0,275.0,33.485,0.1947
150,40.65722,35.83796,94.0,278.6,30.418,0.25478
151,40.65784454,22.80236626,92.0,251.0,67.58,0.3302
152,40.66142,14.80449,93.0,191.0,48.64,0.3205
153,40.6646,-3.7739,95.5,320.1666667,42.82166667,0.223616667
154,40.66472,-4.70083,52.0,303.0,57.01,0.2888
155,40.67354965,22.89343834,99.0,276.375,40.5925,0.1664875
156,40.69166666,0.08472222,109.0,252.3333333,36.41333333,0.391933333
157,40.69536,14.77751,109.25,277.375,65.01875,0.3739125
158,40.70417,29.88448,102.4,263.4,58.304,0.27938
159,40.70670876,0.581651482,121.4285714,288.7142857,54.13,0.250071429
160,40.71028,8.55139,35.0,196.0,70.62,0.4063
161,40.71099,14.70244,112.0,293.6666667,49.33333333,0.243916667
162,40.72444,8.57611,55.5,184.5,48.075,0.25515
163,40.72597,29.79463,86.4,263.0,52.234,0.11998
164,40.726222,31.604888,101.6666667,238.3333333,31.67666667,0.386666667
165,40.735,-0.16944444,88.33333333,244.6666667,70.06,0.391133333
166,40.74604,29.7888,113.5,244.75,55.2025,0.2935
167,40.758611,-8.567222,34.5,204.0,67.03,0.465825
168,40.76582,29.95125,120.5,256.5,52.245,0.1858
169,40.76684,30.39385,111.5,270.5,67.51,0.32295
170,40.78063333,-3.702147222,95.83333333,270.8333333,30.44,0.297116667
171,40.78872,29.53718,112.6,291.4,54.016,0.17616
172,40.79072,30.39692,123.0,261.2,62.68,0.28664
173,40.810833,29.436552,101.0,281.3333333,55.67,0.164433333
174,40.81588,14.34927,68.5,250.5,61.65,0.4137
175,40.82778,16.56028,105.0,211.0,47.575,0.15785
176,40.84194,-0.0575,72.5,196.5,22.515,0.3584
177,40.845786,29.425142,104.0,286.0,49.72,0.179
178,40.85121,26.63529,97.0,282.8,41.27,0.18696
179,40.860728,31.228647,112.0,309.0,63.32,0.3311
180,40.86369,14.25451,97.375,242.25,55.76125,0.39475
181,40.91417,14.78556,103.4285714,268.7142857,44.79857143,0.201485714
182,40.91463,14.29866,106.5,262.75,45.195,0.23335
183,40.92431,14.48133,97.66666667,285.0,31.37,0.250566667
184,40.9275,9.491667,89.0,284.0,48.62,0.2463
185,40.93666241,24.41241913,117.0,251.0,47.84,0.1572
186,40.95555555,-4.11055555,95.88888889,254.7777778,54.56888889,0.319722222
187,40.96083333,-5.63972222,48.0,198.0,65.61,0.3887
188,40.97645,27.51273,104.0,284.0,57.23,0.1699
189,40.98447,29.26881,82.33333333,212.6666667,51.49666667,0.232466667
190,40.99194,29.03361,118.75,280.5,51.2725,0.148525
191,40.999444,-8.623333,73.0,256.5,56.835,0.4387
192,41.0025,28.975278,90.0,284.0,56.27,0.1565
193,41.0032,29.2259,103.0,333.0,61.37,0.2705
194,41.003818,29.026914,120.5,294.0,52.825,0.1879
195,41.01361,29.16222,94.66666667,292.6666667,54.12333333,0.228233333
196,41.014341,39.592318,104.3333333,246.0,58.61333333,0.273133333
197,41.01472,28.95472,106.0,300.3333333,52.50666667,0.139633333
198,41.02028,28.66955,136.0,227.0,45.11,0.1403
199,41.02171,40.53284,104.5,272.25,61.45,0.207825
200,41.03028,21.33667,105.25,275.25,20.42375,0.21645
201,41.04,21.3564,99.28571429,270.5714286,68.77428571,0.3175
202,41.04592,14.37809,95.25,265.0,54.71,0.283125
203,41.046003,15.787626,69.5,214.0,54.43,0.31715
204,41.05388,29.01,119.0,286.5,57.125,0.28705
205,41.05767,28.94568,87.5,258.75,55.6775,0.187425
206,41.06306,29.06445,117.75,270.25,65.0575,0.3573
207,41.08444,14.34472,79.8,227.8,48.404,0.36292
208,41.08773,28.98277,91.0,296.0,54.26,0.1674
209,41.09233,28.97478,106.5,297.5,53.06,0.14105
210,41.09552,28.78986,98.75,271.5,40.935,0.155375
211,41.096667,-8.555833,97.3,258.7,73.757,0.51688
212,41.100556,16.859722,94.2,289.6,50.892,0.15432
213,41.101315,29.024493,101.0,242.0,55.54,0.2868
214,41.10197,28.87202,100.0,255.75,51.395,0.1939
215,41.11081,42.70105,136.0,261.25,17.0375,0.210225
216,41.11098,20.0817,106.5,298.5,61.285,0.24485
217,41.11209085,1.151824406,104.0,233.0,50.43,0.2568
218,41.11575,14.77998,84.2,255.2,66.156,0.39718
219,41.12144,37.28027,103.2,278.6,68.304,0.32076
220,41.127372,41.047583,116.3333333,277.3333333,56.09,0.672266667
221,41.12888,29.04972,117.0,290.0,56.47,0.2567
222,41.13075,30.00658,107.6,239.8,76.966,0.63128
223,41.14691,14.83614,64.0,287.0,84.815,0.3652
224,41.15604,15.09675,109.0,267.6666667,41.97,0.325033333
225,41.16857,14.15079,60.33333333,236.6666667,54.33666667,0.443066667
226,41.17046,29.56336,108.5,222.75,35.6925,0.39265
227,41.17528,41.81829,100.75,264.75,63.3325,0.528675
228,41.206667,-8.552778,77.0,260.0,52.45333333,0.246366667
229,41.218056,-8.632222,61.66666667,229.3333333,65.95833333,0.441066667
230,41.2209,28.7075,111.0,195.5,54.035,0.37685
231,41.252222,-8.660556,115.1666667,259.3333333,55.32,0.373483333
232,41.274167,-8.376111,101.2,258.9,70.926,0.48397
233,41.276467,31.433419,110.0,318.0,67.11,0.2515
234,41.27838109,1.179916582,74.0,295.0,58.4,0.2652
235,41.31347521,2.013824628,126.8333333,304.6666667,45.03166667,0.19025
236,41.31638888,-4.90916666,80.0,186.0,45.42,0.1509
237,41.32538,36.29659,89.0,237.0,50.265,0.145
238,41.34682304,1.686575492,82.75,297.5,61.6775,0.319225
239,41.353889,-8.460833,75.0,243.5,64.0,0.44025
240,41.3674,33.76499,126.3333333,282.3333333,32.17,0.277366667
241,41.371389,-7.790833,133.0,198.0,51.95,0.4883
242,41.38748464,2.115149666,127.0,311.0,51.515,0.22555
243,41.39215746,2.009802277,114.3333333,290.3333333,49.97666667,0.176466667
244,41.418889,14.525556,118.8888889,287.6666667,66.41,0.446644444
245,41.435067,31.745829,117.0,295.0,69.69,0.2917
246,41.44056,22.00723,98.4,288.8,58.992,0.24442
247,41.47676936,2.088977264,96.4,291.3,60.971,0.2419
248,41.478889,14.033333,117.0,201.0,49.94,0.486
249,41.48201628,2.188296656,111.0,262.0,50.41,0.2223
250,41.49208286,2.042497085,52.0,260.0,118.24,0.5606
251,41.50972222,-5.74638888,93.0,278.0,54.79,0.18575
252,41.51445,20.95862,106.1111111,283.6666667,23.98888889,0.254233333
253,41.53583,20.6989,117.7777778,253.3333333,21.95333333,0.4967
254,41.54715971,2.443253787,116.3333333,303.3333333,50.12333333,0.1819
255,41.554167,14.674722,101.0,284.25,59.975,0.3248875
256,41.5561154,2.007401267,106.0,294.3333333,51.73,0.1597
257,41.5611754,2.101405057,116.0,286.0,49.955,0.16625
258,41.566944,14.672778,111.8,272.4,53.258,0.27306
259,41.569444,-8.456944,103.4,268.6,67.484,0.47182
260,41.5776,1.6259,72.0,235.3333333,53.93,0.215066667
261,41.5986669,2.287117688,99.0,289.0,53.33,0.1702
262,41.6142,-4.7722,81.0,277.0,70.09,0.3812
263,41.61579487,0.615725897,85.66666667,290.0,51.86333333,0.148133333
264,41.62055555,-4.74666666,86.0,291.75,58.6225,0.227625
265,41.63053,32.33509,105.6666667,271.3333333,67.56,0.274066667
266,41.63528,-0.89361,97.28571429,303.7142857,62.29,0.306942857
267,41.636078,25.379683,109.3333333,282.6666667,59.01666667,0.311016667
268,41.639609,13.348977,95.25,268.0,61.705,0.2990125
269,41.64222,-0.86194,103.6666667,297.3333333,51.12333333,0.1483
270,41.64833,-0.88389,100.6,279.8,54.402,0.14686
271,41.6514,-0.9161,99.71428571,282.0,55.49,0.201542857
272,41.65914,26.53732,101.8,280.2,94.8,0.51724
273,41.65917,-0.9068,57.0,228.0,50.22,0.203
274,41.65921,26.58503,89.0,303.5,63.45,0.26235
275,41.66555555,-3.68888888,90.85714286,251.7142857,51.43,0.196242857
276,41.66638888,-4.715,86.42857143,294.4285714,57.44285714,0.229357143
277,41.669172,13.674326,101.3,256.4,42.223,0.45294
278,41.67028,-0.87111,109.0,288.0,51.29,0.19575
279,41.6752,-0.8869,94.2,285.6,59.824,0.22056
280,41.68333333,-4.74111111,76.33333333,249.3333333,62.17,0.306566667
281,41.68904944,2.495746675,91.5,312.3333333,52.8,0.179316667
282,41.6912732,2.440944864,71.0,288.0,30.13,0.3462
283,41.694342,24.738078,136.3,269.4,22.842,0.42479
284,41.70583,21.76529,102.1,279.9,74.334,0.3253
285,41.73028026,1.825306423,102.25,279.75,52.5775,0.1762
286,41.730447,13.004056,94.0,294.8,59.436,0.25141
287,41.759444,14.208889,110.75,285.5,56.1425,0.657625
288,41.76666666,-2.46666666,102.8,222.4,10.488,0.20228
289,41.768234,12.237041,109.0,229.0,46.3,0.1806
290,41.77944,14.10361,103.0,300.25,29.975,0.329475
291,41.84603421,2.217575622,66.5,204.5,82.3,0.5444
292,41.857716,12.568652,78.66666667,278.0,56.34,0.291633333
293,41.874783,12.34559,76.8,261.4,57.978,0.29672
294,41.886019,12.541618,106.5,317.6666667,52.85333333,0.158083333
295,41.893971,12.475387,108.2857143,294.1428571,51.17428571,0.145628571
296,41.906356,12.447588,89.0,292.75,57.18875,0.2049125
297,41.91389,22.41585,106.0,286.3333333,65.90222222,0.308422222
298,41.91614,0.191101,84.0,298.0,64.80625,0.282475
299,41.932892,12.506947,90.875,284.625,60.255,0.2425
300,41.9356664,2.238568301,90.16666667,272.8333333,64.18833333,0.433583333
301,41.947654,12.533667,92.44444444,287.5555556,59.51888889,0.263433333
302,41.9614,-4.4944,93.0,189.0,47.11,0.1486
303,41.97833,21.47,96.7,292.5,69.805,0.27606
304,41.99759,20.96518,102.75,256.25,20.7025,0.24855
305,41.99917,21.44084,98.0,281.8,59.267,0.17726
306,42.001933,23.097822,107.5,252.8,66.682,0.3704
307,42.0032765,2.287271914,91.14285714,291.7142857,51.51428571,0.221514286
308,42.0194,-4.5383,98.5,259.5,52.445,0.2243
309,42.01944444,-4.53833333,89.0,263.0,53.05,0.216966667
310,42.05134069,0.729555647,113.375,269.625,21.58625,0.369475
311,42.056383,25.59345,103.375,274.25,71.9775,0.29685
312,42.0607,-7.7299,60.0,192.0,21.95,0.4094
313,42.0615,-1.5993,91.75,288.75,61.165,0.25965
314,42.0616,-7.4089,128.75,289.25,61.36,0.5157
315,42.07376,34.99564,118.0,289.5,107.345,0.64515
316,42.09791019,1.848237224,104.0,301.3,36.126,0.37512
317,42.10035,19.103481,84.0,338.5,63.17,0.30915
318,42.11944,14.02889,121.6666667,283.8333333,62.125,0.726116667
319,42.131,20.4341,123.6,284.4,57.748,0.62776
320,42.13556,21.71474,108.6666667,276.0,56.85333333,0.181033333
321,42.13611,-0.40389,86.85714286,277.4285714,53.27,0.167842857
322,42.142889,24.765239,105.4,282.7,59.988,0.27155
323,42.14326062,2.510206967,110.4,285.4,106.252,0.71473
324,42.157856,11.908954,115.6,282.6,58.95,0.60776
325,42.160966,11.900004,98.5,270.25,45.8525,0.369325
326,42.176,-1.744,70.0,224.0,51.51333333,0.205
327,42.1814,-8.5239,99.2,253.8,64.87,0.50012
328,42.187769,21.030861,139.6666667,278.3333333,41.22666667,0.6558
329,42.2224,-8.7111,66.66666667,229.3333333,54.20333333,0.336866667
330,42.284,21.2738,117.5,279.8333333,83.335,0.7501
331,42.29306,14.35583,143.75,287.0,50.78,0.43605
332,42.31207842,2.214272866,127.8,299.8,57.358,0.69642
333,42.33,13.48944,91.5,279.5,22.825,0.454375
334,42.33611,-3.63611,110.8,260.0,44.969,0.51826
335,42.341,-2.232,67.0,218.0,16.78,0.317
336,42.34611,14.13778,100.0,269.0,57.52666667,0.2707
337,42.353,-7.8779,97.0,284.5,65.915,0.38165
338,42.36417,13.38306,106.0,274.1666667,21.27166667,0.286133333
339,42.36831811,1.776783258,98.28571429,284.2857143,35.4,0.382857143
340,42.38558578,21.08135033,114.1666667,279.5,77.24166667,0.6913
341,42.39197569,2.842138412,84.28571429,277.8571429,43.80857143,0.329142857
342,42.3957,20.1818,117.3333333,274.3333333,35.29,0.441133333
343,42.404687,12.857794,98.0,284.9,51.954,0.29304
344,42.40538,1.13,99.71428571,281.5714286,60.67142857,0.5167
345,42.41278,13.35083,99.25,269.25,40.0325,0.53315
346,42.42139,14.27917,102.5,280.8333333,62.75166667,0.446383333
347,42.42212,12.109196,97.125,290.625,51.67375,0.2515875
348,42.425932,-8.643995,84.125,265.625,61.01125,0.376725
349,42.4275,-8.6769,89.5,264.0,59.145,0.47145
350,42.432356,25.637389,96.7,263.0,82.314,0.39178
351,42.44,-2.239,77.66666667,269.1666667,67.02833333,0.414316667
352,42.45194,14.1975,101.3333333,287.3333333,39.93666667,0.258
353,42.45639,14.23472,76.28571429,290.0,57.71,0.271257143
354,42.456622,27.420967,96.8,258.4,65.792,0.29918
355,42.45778,0.18194,122.6666667,250.0,10.32333333,0.354266667
356,42.4578,0.1819,122.0,296.0,18.12,0.3854
357,42.464,-2.428,98.71428571,282.4285714,47.53571429,0.1808
358,42.4896,-1.65583,67.0,206.0,53.96,0.3184
359,42.509694,1.539138,101.0,294.3333333,24.31,0.2207
360,42.516944,1.56525,119.6666667,268.3333333,30.99222222,0.4108
361,42.51833333,-2.61944444,117.8,297.0,58.922,0.27452
362,42.518892,27.375144,109.1,285.5,65.678,0.27082
363,42.533,20.528,119.2,271.0,109.212,0.65628
364,42.53417,12.52194,104.75,288.0,52.6175,0.2806
365,42.534883,1.716986,159.0,299.0,23.86,0.3757
366,42.53583,9.475972,78.33333333,207.3333333,65.97666667,0.496733333
367,42.54277777,-6.58472222,95.0,273.0,47.54714286,0.4495
368,42.55861111,-6.72555555,89.75,259.75,65.0075,0.3973
369,42.572591,12.962063,104.375,295.625,36.38625,0.5044375
370,42.57527777,-5.56638888,93.33333333,271.6666667,35.89166667,0.373033333
371,42.58056,-1.2825,82.71428571,207.7142857,57.84428571,0.386957143
372,42.58194,12.62361,91.42857143,267.7142857,47.21,0.261557143
373,42.6117,-6.6433,85.0,216.5,57.84333333,0.446033333
374,42.6256,-6.5208,99.0,234.5,13.82,0.30895
375,42.63472,-7.70472,102.0,186.0,14.31,0.5707
376,42.637192,23.243864,128.7,268.0,50.775,0.64549
377,42.65722,13.70944,113.0,277.0,79.13,0.4499
378,42.659758,27.720956,122.75,265.0,50.92,0.12795
379,42.666508,23.400164,104.3,270.1,40.079,0.34056
380,42.669797,23.268403,110.3,268.0,38.178,0.40885
381,42.671333,9.434639,35.66666667,200.3333333,39.9,0.4555
382,42.680558,23.296786,108.0,274.2,44.047,0.3812
383,42.683869,21.07315,105.0,290.0,58.925,0.3945
384,42.68805555,-2.94055555,82.5,268.0,24.155,0.170925
385,42.6955,2.90053,100.5,268.0,50.555,0.1917
386,42.697918,9.446417,102.5555556,271.3333333,34.28222222,0.209411111
387,42.7156,-5.6389,74.4,225.4,35.02,0.50328
388,42.7198,2.83988,94.5,230.0,50.975,0.25735
389,42.732292,23.310972,101.5,282.7,36.85,0.31338
390,42.736572,11.87643,104.1666667,224.8333333,69.46166667,0.515383333
391,42.737222,12.136667,115.0,284.25,63.605,0.48465
392,42.781211,18.942911,106.25,291.0,31.78,0.346125
393,42.79527777,-4.84083333,144.5555556,296.7777778,74.88888889,0.7198
394,42.80277777,-5.62361111,105.8333333,251.5,23.89833333,0.31855
395,42.8028,-5.6236,96.0,256.0,18.125,0.31785
396,42.80722,-1.65139,85.75,268.875,41.21375,0.2433875
397,42.808,-1.6428,90.5,302.5,33.8,0.1832
398,42.81222,-1.64,95.6,290.0,21.37,0.15478
399,42.84861,13.61944,104.8333333,281.1666667,58.55833333,0.376583333
400,42.8752,-3.2317,87.0,223.0,23.13,0.536066667
401,42.876,-8.5591,85.16666667,238.5,59.51833333,0.3775
402,42.8878,-8.5311,91.0,231.3333333,51.25333333,0.2953
403,42.8981,-2.1731,101.0,225.0,25.85666667,0.521766667
404,42.90056,13.33667,121.6666667,287.2222222,42.66777778,0.628588889
405,42.9979,-7.5509,100.0,204.5,52.7,0.30395
406,43.0819,-1.9127,104.7142857,273.4285714,52.76142857,0.515342857
407,43.09625,-0.040497,111.9,276.6,40.58,0.36778
408,43.10049,-2.65088,123.6666667,271.3333333,71.82,0.652433333
409,43.10306,12.36611,88.33333333,286.0,56.93,0.280666667
410,43.126475,25.691211,105.7,273.7,72.117,0.33766
411,43.13111,5.924184,114.25,280.25,32.8475,0.2101
412,43.133056,12.205833,90.0,247.0,55.79,0.442966667
413,43.14407,-2.96337,87.55555556,283.6666667,60.26333333,0.275733333
414,43.15333,-4.25306,97.6,272.2,62.043,0.65116
415,43.16832,-2.63794,90.4,256.9,85.478,0.53059
416,43.1788,-6.5527,79.25,272.375,41.82375,0.5313875
417,43.1804,-2.2682,84.66666667,279.4444444,58.83111111,0.245933333
418,43.207978,23.557414,108.1,275.9,29.837,0.27946
419,43.21291,-3.1344,89.375,219.0,61.51125,0.458575
420,43.223044,27.587239,100.6,248.3,90.948,0.53998
421,43.224389,27.915733,112.6,288.2,69.627,0.26979
422,43.230297,0.062339,107.4,262.3,58.79,0.34467
423,43.2446,-8.3187,93.75,225.0,65.6175,0.601525
424,43.247778,10.881667,99.6,226.8,41.044,0.49966
425,43.25055555,-2.155,110.2,289.5,106.354,0.69929
426,43.2549,-2.9023,112.8,260.0,57.918,0.36448
427,43.2561,-5.7759,124.3,285.9,54.027,0.52618
428,43.25811,-2.97344,104.1666667,262.5,71.5,0.462266667
429,43.2597,-8.555,89.0,293.0,70.22,0.5297
430,43.26444,-4.06278,95.28571429,276.4285714,65.75571429,0.410185714
431,43.268206,26.938439,104.1111111,266.8888889,73.67222222,0.356677778
432,43.2757,-5.596,103.9,278.7,46.963,0.44397
433,43.28334,5.511384,89.22222222,286.8888889,59.30555556,0.336766667
434,43.28414,20.802102,134.6,276.2,24.172,0.41278
435,43.285,13.42861,96.57142857,283.0,74.84571429,0.455285714
436,43.293137,5.574184,91.0,289.1111111,43.76444444,0.2589
437,43.2941,-5.6796,99.7,269.7,36.098,0.28183
438,43.3023,-8.506,96.0,224.0,57.27,0.4335
439,43.30277777,-1.98444444,103.5,278.1,70.176,0.39317
440,43.305286,5.394716,102.5,278.4,54.502,0.23384
441,43.3067,-5.6897,98.33333333,267.3333333,37.98166667,0.296483333
442,43.3069,-5.7057,105.9,259.8,47.754,0.49837
443,43.3094,-2.0109,106.5714286,284.5714286,65.89571429,0.364471429
444,43.310833,-0.391111,93.5,273.3,69.412,0.42093
445,43.313,-7.6937,113.6,262.4,74.593,0.63073
446,43.32074,-3.11272,98.2,271.4,78.165,0.52106
447,43.322554,21.919025,97.88888889,284.7777778,85.23,0.391977778
448,43.3352,5.727365,104.125,277.875,25.17625,0.285975
449,43.3457,-5.9697,95.4,249.4,69.166,0.58628
450,43.34639,-4.06417,98.1,266.9,75.706,0.54304
451,43.35278,12.57639,106.4,301.2,75.744,0.47152
452,43.3583,-5.8664,84.9,261.0,54.001,0.22728
453,43.3665,-5.833,92.57142857,218.1428571,44.51714286,0.2699
454,43.3727,-5.8728,82.16666667,202.3333333,57.79333333,0.5953
455,43.39873,6.075611,94.0,282.9,54.671,0.4693
456,43.4015,-5.8028,89.5,219.6666667,60.64666667,0.493633333
457,43.404011,21.947746,110.8,269.5,79.75,0.66902
458,43.40444,-3.84194,85.14285714,268.5714286,59.96,0.342671429
459,43.4054,-7.9886,155.3333333,310.0,61.2,0.542266667
460,43.40592,-2.70318,108.1111111,247.7777778,68.35444444,0.586233333
461,43.4068,3.18878,89.0,225.5,58.97,0.3615
462,43.41666,5.042731,88.0,224.0,53.7,0.2731
463,43.42083,-3.84111,88.33333333,281.6666667,51.51333333,0.2302
464,43.437874,6.76839,95.25,268.25,50.77,0.259625
465,43.4539,-7.8478,94.83333333,247.0,60.905,0.388716667
466,43.46111,11.88889,85.0,251.75,60.675,0.3642
467,43.47024,-1.553843,87.0,274.0,58.16,0.2994
468,43.47972,-1.488056,98.125,285.75,64.30625,0.3168375
469,43.481501,-8.243116,92.8,229.8,53.39,0.26708
470,43.4916,-8.2522,112.0,257.5,64.805,0.32245
471,43.50615,4.982898,92.0,274.3333333,54.6,0.289933333
472,43.5166,-5.6707,88.42857143,227.1428571,55.47142857,0.339785714
473,43.5329,-7.7377,136.1111111,261.3333333,66.11333333,0.592255556
474,43.5503,-5.8989,91.375,256.0,57.2175,0.3304875
475,43.5512,-5.9197,96.25,264.375,58.19,0.233175
476,43.55578,5.461232,97.14285714,284.0,54.35714286,0.459042857
477,43.558388,7.005919,109.0,249.0,49.91,0.289333333
478,43.5589,-5.9275,93.0,260.625,54.90625,0.2026
479,43.5705,3.9118,112.2,287.0,53.308,0.28592
480,43.575695,1.418064,95.875,266.625,61.42,0.3220375
481,43.587345,1.444003,104.625,292.75,60.73625,0.2304625
482,43.5915,3.88681,105.7142857,312.1428571,55.46857143,0.2313
483,43.598804,7.093153,92.6,275.8,32.966,0.27268
484,43.610497,2.23015,86.8,261.0,63.054,0.43536
485,43.623608,1.438531,100.25,273.0,59.31,0.268675
486,43.6287,0.179069,88.6,241.7,86.918,0.64679
487,43.639004,5.101097,103.25,278.5,35.89,0.28305
488,43.650722,25.363583,105.8333333,273.1666667,79.35666667,0.385083333
489,43.65777,6.920878,133.5,307.5,17.15,0.2763
490,43.66028,11.90167,122.5,278.75,78.825,0.6773
491,43.6616,18.9775,114.0,275.0,55.01,0.573066667
492,43.675114,4.62921,104.7142857,300.2857143,58.56142857,0.264914286
493,43.68519,7.211174,104.0,318.0,15.96,0.3028
494,43.686269,-7.507778,115.5,281.25,66.5775,0.5792
495,43.6926,3.80021,101.3333333,269.0,40.33666667,0.303933333
496,43.704723,-1.038611,98.5,254.8,66.908,0.42321
497,43.713056,10.771667,93.0,303.3333333,66.16,0.347766667
498,43.738889,10.401667,86.5,233.5,79.705,0.54575
499,43.745575,24.869981,107.8333333,292.1666667,80.06666667,0.339233333
500,43.778332,18.020281,131.2857143,267.0,59.56714286,0.681985714
501,43.789167,11.323889,100.0,196.0,15.86,0.5044
502,43.791912,7.048276,115.7142857,285.0,28.02142857,0.4965
503,43.79306,11.09778,85.14285714,275.1428571,50.72,0.350214286
504,43.8301,18.3111,112.6666667,275.0,24.83,0.299766667
505,43.8344,4.3744,108.0,287.25,55.875,0.212225
506,43.835785,5.786131,104.8571429,294.2857143,35.83857143,0.306957143
507,43.8484,18.3637,103.4,266.8,31.268,0.33222
508,43.851367,25.964086,109.2,270.8,66.126,0.29189
509,43.867496,18.423061,109.7142857,283.5714286,30.70571429,0.360414286
510,43.86889,10.45361,103.2,274.6,56.582,0.57674
511,43.88012,5.362038,102.625,284.0,56.235,0.4137375
512,43.89555,25.956575,110.8333333,268.8333333,70.32,0.2978
513,43.91611,11.00694,109.625,300.125,54.31375,0.42895
514,43.9254,4.26581,82.0,296.3333333,71.12,0.4122
515,43.9275,12.224722,107.5,276.7,63.748,0.55905
516,43.92777,2.145897,104.7142857,280.5714286,58.48428571,0.265671429
517,43.933475,5.711809,114.7,288.7,52.243,0.51422
518,43.9426,4.67958,100.1111111,288.6666667,48.56222222,0.404511111
519,43.949673,4.804341,98.75,304.0,37.43875,0.16415
520,43.980375,25.312475,109.375,278.875,86.1325,0.4439375
521,43.99,18.18,117.0,297.0,27.86333333,0.267466667
522,44.012856,1.3753052,97.0,213.0,53.25,0.2995
523,44.013056,12.42,92.6,291.4,65.9,0.44487
524,44.06035,5.067413,100.8,283.4,27.96,0.37624
525,44.08196,7.86394,138.0,284.25,21.8475,0.6689
526,44.09469,6.988978,137.3333333,284.0,28.96666667,0.5895
527,44.095833,12.4025,86.66666667,252.1666667,46.45833333,0.331483333
528,44.15,10.926111,107.9,287.9,64.922,0.60469
529,44.18309,9.89769,107.75,268.75,52.0425,0.615475
530,44.1952,17.932,106.75,283.75,29.385,0.298975
531,44.196806,27.391342,109.2,291.4,78.244,0.30506
532,44.199,17.9127,103.6666667,281.0,37.47,0.3868
533,44.201764,27.327958,99.0,287.2,72.216,0.3261
534,44.20222,17.9005,107.75,281.0,27.27,0.259075
535,44.219167,12.048889,97.33333333,283.3333333,50.27888889,0.267844444
536,44.2254,17.8911,101.6666667,284.6666667,29.13333333,0.233633333
537,44.245664,28.271692,109.375,274.875,65.4125,0.256
538,44.283889,12.332222,123.0,312.5,48.985,0.45325
